City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,palmas,-10.2128,-48.3603,24.84,82,100,0.83,BR,1730938457
280,sandnessjoen,66.0217,12.6316,8.84,96,100,6.86,NO,1730939112
281,borzya,50.3833,116.5167,-6.61,69,100,1.45,RU,1730939165
282,lao cai,22.4833,103.95,20.13,86,96,0.42,VN,1730939166
283,acarau,-2.8856,-40.12,25.89,82,100,8.31,BR,1730939167
284,sassandra,4.95,-6.0833,24.95,85,2,1.75,CI,1730939168
285,lazaro cardenas,17.9583,-102.2,27.42,76,35,2.6,MX,1730939169
286,ust'-uda,54.1742,103.0304,-1.75,88,80,1.34,RU,1730939171
287,anadyr,64.75,177.4833,-10.72,73,0,9.0,RU,1730939172
288,sandakan,5.8402,118.1179,26.82,88,20,3.6,MY,1730939174
289,gaigeturi,33.4644,126.3183,15.03,58,20,2.06,KR,1730939176
290,taltal,-25.4,-70.4833,17.0,77,27,2.11,CL,1730939177
291,qalat,32.1058,66.9083,13.66,31,0,1.13,AF,1730939179
292,malango,-2.9627,119.9001,23.28,81,45,0.89,ID,1730939180
293,stephenville,32.2207,-98.2023,18.41,55,0,2.57,US,1730939181
294,wamba,8.9333,8.6,22.91,44,6,1.9,NG,1730939182
295,rudbar,30.15,62.6,15.3,47,0,3.35,AF,1730939183
296,mandalgovi,45.7625,106.2708,0.2,44,20,1.82,MN,1730939185
297,istgah-e rah ahan-e garmsar,35.2346,52.3094,14.33,47,60,3.25,IR,1730939186
298,mantua,45.1667,10.7833,9.43,98,57,2.24,IT,1730939187
299,beni,0.5,29.4667,17.46,99,100,1.09,CD,1730939189
300,awjilah,29.1081,21.2869,17.64,44,0,2.88,LY,1730939190
301,saiha,22.4833,92.9667,16.39,90,3,1.6,IN,1730939192
302,nur-sultan,51.1801,71.446,-4.03,80,100,15.0,KZ,1730939068
303,plymouth,41.8334,-70.8328,19.52,84,0,3.6,US,1730939194
304,mar del plata,-38.0023,-57.5575,17.01,82,100,5.66,AR,1730938648
305,saint-denis,48.9167,2.3333,10.6,93,100,2.57,FR,1730939196
306,colonia,50.9333,6.95,8.36,87,100,2.06,DE,1730938947
307,chernyshevskiy,63.0128,112.4714,-9.4,94,99,3.48,RU,1730939199
308,nago,26.5881,127.9761,21.47,65,100,5.29,JP,1730939200
309,mount gambier,-37.8333,140.7667,17.73,46,28,3.96,AU,1730939201
310,mabaruma,8.2,-59.7833,25.53,89,63,1.21,GY,1730939202
311,benguela,-12.5763,13.4055,23.8,81,77,2.43,AO,1730939204
312,ocampo,21.65,-101.5,18.82,36,3,4.19,MX,1730939205
313,luderitz,-26.6481,15.1594,13.64,79,7,0.82,NA,1730939206
314,prince rupert,54.3161,-130.3201,10.05,100,100,11.32,CA,1730939208
315,pushkinskiye gory,57.0209,28.9103,7.44,84,59,3.37,RU,1730939209
316,lodwar,3.1191,35.5973,28.83,50,100,5.89,KE,1730939211
317,crane,31.3974,-102.3501,21.56,33,0,8.68,US,1730939212
318,puerto ayora,-0.7393,-90.3518,20.66,73,18,3.99,EC,1730939213
319,peace river,56.2501,-117.286,9.17,71,75,7.2,CA,1730939064
320,cill airne,52.05,-9.5167,15.19,89,100,5.65,IE,1730939215
321,debre werk',10.6667,38.1667,11.46,66,33,1.07,ET,1730939217
322,karatsu,33.4425,129.9697,18.84,25,69,0.89,JP,1730939218
323,cushing,35.9851,-96.767,15.06,58,0,2.06,US,1730939219
324,lodja,-3.4833,23.4333,20.8,99,100,0.33,CD,1730939220
325,marsabit,2.3284,37.9899,20.27,69,98,5.72,KE,1730939221
326,benghazi,32.1167,20.0667,18.83,64,0,3.34,LY,1730939016
327,quesnel,52.9999,-122.5029,9.28,49,75,6.17,CA,1730939224
328,kenora,49.8167,-94.4337,1.54,93,75,2.06,CA,1730939225
329,ipora,-16.4419,-51.1178,20.68,91,71,1.04,BR,1730939226
330,mizhhirya,48.5246,23.5056,3.84,51,1,1.33,UA,1730939228
331,mhamid,29.82,-5.72,21.91,23,0,2.15,MA,1730939229
332,belousovka,50.1339,82.5239,2.47,60,75,4.0,KZ,1730939230
333,petropavlivka,48.4564,36.4367,5.83,86,100,4.58,UA,1730939231
334,susuman,62.7833,148.1667,-32.14,100,93,0.35,RU,1730939232
335,zaozersk,69.4005,32.4476,1.2,97,100,5.04,RU,1730939233
336,hammerfest,70.6634,23.6821,7.25,93,100,11.32,NO,1730939234
337,zakamensk,50.3741,103.2863,-5.95,85,0,1.33,RU,1730939236
338,nadym,65.5333,72.5167,-17.15,99,46,1.18,RU,1730939237
339,pawcatuck,41.3773,-71.8337,20.38,89,0,3.09,US,1730939238
340,weno,7.4515,151.8468,30.97,70,75,3.09,FM,1730939239
341,melekeok village,7.4957,134.6367,30.31,70,75,3.6,PW,1730939240
342,seward,40.907,-97.0989,10.47,87,94,1.34,US,1730939084
343,codrington,-38.2667,141.9667,17.4,47,2,2.5,AU,1730939243
344,smithers,54.7804,-127.1743,10.18,76,100,2.57,CA,1730939244
345,north las vegas,36.1989,-115.1175,16.01,15,0,3.09,US,1730939245
346,nizhniy kuranakh,58.8353,125.4869,-13.21,95,96,2.15,RU,1730939246
347,jogeva,58.7467,26.3939,6.83,88,99,4.11,EE,1730939247
348,timbiqui,2.7717,-77.6654,24.63,89,100,1.89,CO,1730939249
349,queenstown,-31.8976,26.8753,8.9,76,65,1.8,ZA,1730939250
350,igarka,67.4667,86.5833,-10.11,95,100,5.44,RU,1730939251
351,badger,64.8,-147.5333,-2.86,87,20,1.54,US,1730939252
352,orchard homes,46.8633,-114.0484,4.08,60,40,2.57,US,1730939253
353,amble,55.3333,-1.5833,12.08,94,100,3.09,GB,1730939254
354,shohimardon,39.9839,71.8028,5.97,100,100,1.59,UZ,1730939256
355,touros,-5.1989,-35.4608,25.57,75,90,6.49,BR,1730939257
356,arkhangel'sk,64.5401,40.5433,2.06,100,100,4.0,RU,1730939258
357,waspan,14.7419,-83.9717,24.78,96,100,1.76,NI,1730939259
358,lihue,21.9789,-159.3672,27.77,76,40,8.23,US,1730939260
359,san luis de la loma,17.2706,-100.8939,26.92,81,52,1.58,MX,1730939262
360,zykovo,55.9519,93.1461,0.56,91,100,2.1,RU,1730939263
361,burang,30.25,81.1667,2.88,34,0,1.62,CN,1730939264
362,linares,-35.85,-71.6,16.11,60,17,1.86,CL,1730939265
363,barmer,25.75,71.3833,25.77,34,0,2.23,IN,1730939266
364,licheng,23.2955,113.8284,17.7,55,1,1.92,CN,1730939268
365,port elizabeth,-33.918,25.5701,11.29,92,20,1.54,ZA,1730939067
366,cockburn town,21.4612,-71.1419,27.87,74,8,9.99,TC,1730939024
367,chatillon-sur-seine,47.8585,4.5738,9.04,96,59,2.43,FR,1730939271
368,rosarito,32.3333,-117.0333,23.54,15,67,12.53,MX,1730939272
369,taft,31.7471,54.2088,11.97,35,0,1.03,IR,1730939273
370,bam,29.106,58.357,21.4,18,0,2.27,IR,1730939275
371,kavaratti,10.5669,72.642,27.6,75,32,2.77,IN,1730939276
372,chu,43.5983,73.7614,2.97,45,100,4.56,KZ,1730939277
373,lisala,2.15,21.5167,21.8,97,100,0.74,CD,1730939278
374,piracanjuba,-17.3028,-49.0167,21.28,86,71,1.16,BR,1730939280
375,lagoa,39.05,-27.9833,16.26,59,2,6.39,PT,1730939282
376,pomuch,20.1333,-90.1833,26.14,70,59,1.77,MX,1730939283
377,puerto aysen,-45.4,-72.7,4.36,99,62,0.34,CL,1730939284
378,tegina,10.0706,6.1906,22.65,39,0,1.57,NG,1730939285
379,akureyri,65.6835,-18.0878,2.96,81,100,4.12,IS,1730939286
380,houma,29.5958,-90.7195,27.0,69,0,1.54,US,1730939012
381,sabang,5.8933,95.3214,28.07,71,84,2.5,ID,1730939289
382,tual,-5.6667,132.75,28.33,79,66,3.74,ID,1730939290
383,church hill,36.5223,-82.7135,22.43,75,97,1.23,US,1730939291
384,san antonio de pale,-1.4014,5.6325,25.97,84,100,7.1,GQ,1730939292
385,island harbour,50.724,-1.2758,11.66,72,100,1.34,GB,1730939293
386,kiruna,67.8557,20.2251,3.51,75,100,2.57,SE,1730939295
387,vuktyl,63.8567,57.3094,-9.57,94,96,2.25,RU,1730939296
388,vernon,50.2581,-119.2691,7.74,60,6,0.89,CA,1730939297
389,vardenis,40.1827,45.7311,-0.91,59,5,0.82,AM,1730939298
390,olinda,-8.0089,-34.8553,26.85,74,75,5.14,BR,1730939299
391,tibati,6.4667,12.6333,20.72,58,84,1.4,CM,1730939301
392,atafu village,-8.5421,-172.5159,28.35,73,42,5.22,TK,1730939302
393,masterton,-40.9597,175.6575,21.01,55,97,2.87,NZ,1730939304
394,severo-yeniseyskiy,60.3725,93.0408,-6.51,90,99,3.71,RU,1730939305
395,puerto baquerizo moreno,-0.9,-89.6,20.91,74,23,4.37,EC,1730939307
396,coahuayana de hidalgo,18.7,-103.6583,26.88,78,32,1.46,MX,1730939308
397,maralal,1.0968,36.698,15.27,86,89,2.85,KE,1730939309
398,bowen,-20.0167,148.2333,26.16,63,11,3.88,AU,1730939310
399,qui nhon,13.7667,109.2333,24.85,89,81,6.82,VN,1730939311
400,praia da vitoria,38.7333,-27.0667,13.14,76,20,4.03,PT,1730939229
401,revda,56.801,59.9303,-6.49,83,100,4.6,RU,1730939314
402,catabola,-12.15,17.2833,18.12,82,99,0.53,AO,1730939315
403,kirakira,-10.4544,161.9205,27.7,83,100,3.41,SB,1730939316
404,yanchep,-31.55,115.6833,15.37,55,43,4.89,AU,1730939317
405,tura,25.5198,90.2201,18.38,83,28,1.74,IN,1730939114
406,makar'yev,57.8797,43.8069,-2.06,97,99,3.19,RU,1730939320
407,fort mcmurray,56.7268,-111.381,3.77,75,100,3.09,CA,1730939322
408,dolinsk,47.35,142.8,0.94,92,100,5.27,RU,1730939323
409,amargosa,-13.0303,-39.6047,21.13,93,100,2.78,BR,1730939212
410,okhotsk,59.3833,143.3,-14.85,75,0,6.0,RU,1730939325
411,znamenka,52.4167,41.4311,1.61,98,100,4.73,RU,1730939326
412,la penita de jaltomba,21.0333,-105.25,26.66,77,29,1.28,MX,1730939328
413,orai,25.9833,79.4667,21.87,62,0,1.93,IN,1730939329
414,fort bragg,35.139,-79.006,23.28,80,20,0.0,US,1730939330
415,hotan,37.0997,79.9269,9.07,31,0,0.12,CN,1730939331
416,mugia,43.1041,-9.2179,13.28,90,48,1.99,ES,1730939332
417,otrokovice,49.2093,17.5394,6.17,91,100,1.28,CZ,1730939333
418,kununurra,-15.7667,128.7333,32.99,55,96,2.57,AU,1730939335
419,borivli,19.2333,72.85,26.95,47,12,0.0,IN,1730939336
420,al bardiyah,31.7561,25.0865,19.7,58,97,5.29,LY,1730939337
421,dobje pri planini,46.1367,15.4089,2.75,95,100,0.43,SI,1730939338
422,taizhou,32.4933,119.9106,11.48,67,3,2.54,CN,1730939339
423,pierre,44.3683,-100.351,4.51,70,100,6.17,US,1730939340
424,fisterra,42.9049,-9.2629,17.02,89,74,2.55,ES,1730939135
425,milford haven,51.7128,-5.0341,13.39,93,90,7.69,GB,1730939343
426,ilha de mocambique,-15.0342,40.7358,26.24,89,3,4.26,MZ,1730939344
427,puerto maldonado,-12.6,-69.1833,24.22,94,20,0.51,PE,1730939346
428,cartagena del chaira,1.3349,-74.8429,26.21,69,96,0.47,CO,1730939347
429,ola,59.5833,151.2833,-13.44,70,100,4.29,RU,1730939348
430,cam pha mines,21.0167,107.3,20.96,72,4,2.31,VN,1730939349
431,el porvenir,13.7617,-87.3458,22.81,97,88,0.54,HN,1730939350
432,nieuw amsterdam,5.8833,-55.0833,28.01,83,20,0.51,SR,1730939351
433,dukhan,25.4297,50.7858,26.0,63,0,6.03,QA,1730939353
434,les cayes,18.2,-73.75,26.51,85,92,1.55,HT,1730939354
435,dunay,42.8803,132.3375,-0.89,47,2,7.42,RU,1730939355
436,howrah,22.5892,88.3103,26.0,78,20,1.54,IN,1730939356
437,ibiza,38.9088,1.433,18.85,91,20,2.57,ES,1730939150
438,sonoita,31.85,-112.8333,18.73,15,8,7.8,MX,1730939358
439,minas de marcona,-15.2119,-75.1103,13.83,81,19,6.16,PE,1730939359
440,gharavuti,37.5672,68.4469,12.21,55,99,2.45,TJ,1730939361
441,bekovo,52.4663,43.712,-2.14,97,94,4.47,RU,1730939362
442,nar'yan-mar,67.6713,53.087,-8.37,97,90,1.82,RU,1730939363
443,kuta,-8.7233,115.1723,27.97,94,20,1.03,ID,1730939364
444,thurso,58.5927,-3.5259,13.14,88,63,3.91,GB,1730939367
445,vrede,-27.4257,29.1659,9.46,92,54,3.06,ZA,1730939368
446,byron bay,-28.65,153.6167,29.69,55,11,6.04,AU,1730939369
447,manismata,-2.4667,111.0333,25.49,86,91,0.81,ID,1730939370
448,emerald,-23.5333,148.1667,31.3,36,4,4.24,AU,1730939371
449,gadzhiyevo,69.2551,33.3362,1.05,97,100,6.39,RU,1730939372
450,cadale,2.7603,46.3222,26.24,78,82,5.2,SO,1730939374
451,guercif,34.2257,-3.3536,16.07,90,4,1.62,MA,1730939375
452,toumodi,6.5613,-5.0158,21.52,79,0,1.21,CI,1730939376
453,belel,7.05,14.4333,17.1,63,60,1.54,CM,1730939377
454,vila franca do campo,37.7167,-25.4333,18.27,99,7,4.13,PT,1730939378
455,dasoguz,41.8363,59.9666,-1.03,86,0,2.06,TM,1730939158
456,bagha purana,30.6833,75.1,19.65,42,0,1.74,IN,1730939381
457,klyuchi,52.2667,79.1667,0.85,50,64,11.45,RU,1730939382
458,kapuskasing,49.4169,-82.4331,1.05,93,100,1.03,CA,1730939383
459,acapulco de juarez,16.8634,-99.8901,29.9,74,40,3.09,MX,1730939286
460,chulakkurgan,43.765,69.1814,0.55,44,0,6.98,KZ,1730939385
461,kirkwood,38.5834,-90.4068,12.38,81,100,5.14,US,1730939388
462,haiku-pauwela,20.9219,-156.3051,28.01,66,40,11.18,US,1730939389
463,machico,32.7,-16.7667,21.51,79,40,1.03,PT,1730939390
464,murzuq,25.9155,13.9184,16.13,40,1,3.21,LY,1730939391
465,dryden,49.7833,-92.7503,2.16,93,100,2.06,CA,1730939392
466,waingapu,-9.6567,120.2641,29.15,65,74,2.97,ID,1730939393
467,hualien city,23.9769,121.6044,21.85,89,93,4.57,TW,1730939395
468,thinadhoo,0.5333,72.9333,27.75,77,81,4.35,MV,1730939391
469,tiquipaya,-17.3382,-66.2189,21.4,30,40,3.13,BO,1730939397
470,leiyang,26.4024,112.8591,15.29,61,60,0.57,CN,1730939398
471,amga,60.8953,131.9608,-21.18,96,72,0.88,RU,1730939399
472,golfito,8.639,-83.166,21.98,95,94,1.18,CR,1730939400
473,nicoya,10.1483,-85.452,23.33,96,98,1.01,CR,1730939402
474,kolosovka,56.4678,73.611,-3.14,91,100,6.3,RU,1730939404
475,loango,-4.6719,11.8312,24.54,91,73,1.89,CG,1730939405
476,curvelo,-18.7564,-44.4308,20.87,88,44,2.25,BR,1730939406
477,feytiat,45.8091,1.3303,13.45,88,0,4.12,FR,1730939407
478,ain el bya,35.8039,-0.3018,19.04,90,8,3.04,DZ,1730939409
479,kruisfontein,-34.0033,24.7314,10.04,86,0,1.33,ZA,1730939410
480,broken hill,-31.95,141.4333,20.69,34,100,4.53,AU,1730939244
481,nova olimpia,-14.7972,-57.2881,22.92,95,99,1.5,BR,1730939412
482,bhamo,24.2667,97.2333,18.6,99,100,0.82,MM,1730939413
483,swakopmund,-22.6833,14.5333,14.43,85,2,2.42,NA,1730939414
484,buka,40.8108,69.1986,4.66,91,43,2.15,UZ,1730939416
485,ponta delgada,37.7333,-25.6667,18.44,63,40,3.6,PT,1730939417
486,nikolayevsk-on-amure,53.1406,140.73,-5.52,54,5,2.57,RU,1730939418
487,estremoz,38.8443,-7.5859,14.39,79,15,2.43,PT,1730939419
488,yuzhno-kurilsk,44.0306,145.8556,5.94,67,100,8.26,RU,1730939420
489,mount isa,-20.7333,139.5,37.87,25,1,6.69,AU,1730939421
490,neryungri,56.6709,124.6491,-13.06,92,84,1.2,RU,1730939423
491,keflavik,64.0049,-22.5624,10.24,100,100,14.92,IS,1730939425
492,amahai,-3.3333,128.9167,28.77,74,73,0.8,ID,1730939427
493,maumere,-8.6199,122.2111,30.36,63,100,1.11,ID,1730939428
494,lata,40.1629,-8.3327,14.05,79,98,2.22,PT,1730939431
495,jayapura,-2.5333,140.7,28.66,73,100,1.24,ID,1730939432
496,stuttgart,48.7823,9.177,7.37,90,100,2.06,DE,1730939433
497,skovorodino,53.9833,123.9167,-10.53,81,28,0.84,RU,1730939435
498,pachino,36.7186,15.0907,18.24,78,5,3.05,IT,1730939436
499,shirvan,39.9509,48.8994,8.47,65,1,2.73,AZ,1730939437
500,nagqu,31.5,92.0,-6.41,25,0,0.42,CN,1730939438
501,malanville,11.8685,3.3899,22.72,25,0,3.03,BJ,1730939440
502,dolisie,-4.1997,12.6739,21.51,97,91,1.11,CG,1730939441
503,slave lake,55.2834,-114.769,5.99,65,75,1.54,CA,1730939205
504,tromso,69.6496,18.957,6.01,93,75,7.2,NO,1730939443
505,general conesa,-40.1,-64.4333,16.08,16,88,4.68,AR,1730939184
506,mahanoro,-19.9,48.8,20.69,88,60,2.0,MG,1730939445
507,mossel bay,-34.1831,22.146,11.96,74,5,6.01,ZA,1730939446
508,ust'-ilimsk,58.0006,102.6619,-9.4,97,63,1.4,RU,1730939448
509,bamboo flat,11.7,92.7167,25.05,100,40,1.03,IN,1730939449
510,george town,5.4112,100.3354,26.96,82,20,3.09,MY,1730939309
511,porto novo,6.4965,2.6036,26.9,80,62,1.45,BJ,1730939452
512,demre,36.2537,29.9777,13.91,43,0,1.77,TR,1730939454
513,belyy yar,53.6039,91.3903,-0.06,100,40,0.0,RU,1730939455
514,singarayakonda,15.25,80.0333,23.78,80,5,4.12,IN,1730939457
515,hola,51.5377,23.1902,3.13,49,77,1.75,PL,1730939458
516,villa angela,-27.5738,-60.7153,25.96,69,36,2.28,AR,1730939440
517,axim,4.8699,-2.2405,25.61,84,11,1.99,GH,1730939462
518,yarkovo,57.4028,67.0786,-4.74,91,100,7.3,RU,1730939463
519,khandyga,62.6667,135.6,-20.39,92,100,1.5,RU,1730939464
520,cholpon-ata,42.6494,77.0823,8.53,92,100,2.02,KG,1730939465
521,stranraer,54.9023,-5.0273,12.56,95,100,7.41,GB,1730939466
522,sao tome,0.3365,6.7273,25.87,86,70,3.73,ST,1730939468
523,otjimbingwe,-22.35,16.1333,20.92,28,14,0.68,NA,1730939469
524,cidreira,-30.1811,-50.2056,21.87,94,67,7.9,BR,1730939470
525,tamanrasset,22.785,5.5228,14.95,33,0,3.09,DZ,1730939471
526,coronel suarez,-37.4547,-61.9334,12.5,50,100,8.95,AR,1730939472
527,kidal,18.4411,1.4078,20.82,24,0,5.46,ML,1730939473
528,bodaybo,57.8506,114.1933,-11.79,94,100,0.15,RU,1730939475
529,ujae,8.9322,165.7642,28.31,79,100,9.76,MH,1730939476
530,sinnar,13.5691,33.5672,26.66,40,0,5.29,SD,1730939477
531,ban nong wua so,17.2675,103.2247,22.5,75,22,3.54,TH,1730939478
532,barakani,-12.1356,44.4317,26.27,82,13,4.24,KM,1730939479
533,anaconda,46.1285,-112.9423,-3.35,77,14,2.56,US,1730939480
534,valparaiso,-33.0393,-71.6273,17.8,59,0,1.54,CL,1730939414
535,shrigonda,18.6167,74.6833,19.98,65,6,2.08,IN,1730939483
536,ilomantsi,62.6716,30.9328,0.43,98,98,1.84,FI,1730939309
537,port douglas,-16.4833,145.4667,27.29,57,8,3.42,AU,1730939485
538,stara syniava,49.6032,27.6191,2.78,45,0,2.49,UA,1730939486
539,bundaberg north,-24.8551,152.3425,28.46,55,9,6.04,AU,1730939488
540,knyaze-volkonskoye,48.4642,135.4567,-8.81,58,0,4.57,RU,1730939490
541,shuangyang,43.5242,125.6736,1.21,43,100,2.38,CN,1730939492
542,mejit,10.2753,170.8646,28.67,79,76,9.36,MH,1730939493
543,daru,-9.0763,143.2092,28.29,76,100,4.31,PG,1730939495
544,tarawa,1.419,172.984,30.05,74,75,7.2,KI,1730939496
545,piriapolis,-34.8682,-55.2744,17.79,85,0,5.14,UY,1730939498
546,bikenibeu village,1.3673,173.1241,29.98,74,75,7.2,KI,1730939499
547,alaghsas,17.0187,8.0168,20.63,26,0,4.74,NE,1730939500
548,opp,31.2827,-86.2555,24.01,98,100,3.09,US,1730939376
549,talara,-4.5772,-81.2719,20.42,83,100,5.66,PE,1730939502
550,essaouira,31.5125,-9.77,20.72,32,100,2.57,MA,1730939503
551,vilyuysk,63.7553,121.6247,-12.81,98,95,1.95,RU,1730939505
552,polyarnyy,69.1989,33.4478,1.33,98,100,5.79,RU,1730939506
553,cabedelo,-6.9811,-34.8339,26.37,77,83,6.04,BR,1730939507
554,turkestan,43.3333,68.25,1.65,47,6,3.43,KZ,1730939508
555,porto murtinho,-21.6989,-57.8825,26.22,75,5,1.18,BR,1730939510
556,marka,1.7159,44.7717,26.22,77,88,4.98,SO,1730939512
557,hadibu,12.65,54.0333,26.07,78,67,3.11,YE,1730939513
558,pariquera acu,-24.715,-47.8811,21.59,100,100,0.62,BR,1730939514
559,nova vicosa,-17.8919,-39.3719,23.18,88,2,3.27,BR,1730939515
560,ulsteinvik,62.3432,5.8487,12.4,82,100,0.45,NO,1730939516
